A,B,EVENT_COUNT,ID1,ID2
29,116,182,RJZ,RHQ
29,117,1237,RJZ,RKE
29,118,124,RJZ,RJF
29,119,64,RJZ,RAE
29,120,71,RJZ,REP
29,121,18255,RJZ,RJ7
29,122,292,RJZ,RA7
29,123,62,RJZ,RLN
29,124,68,RJZ,RXF
29,125,21,RJZ,RCF
29,126,33,RJZ,RQ3
29,127,793,RJZ,RWG
29,128,99,RJZ,RWA
29,130,1644,RJZ,RQX
29,131,405,RJZ,RWE
29,132,354,RJZ,REF
29,133,749,RJZ,RAJ
29,134,73,RJZ,RTR
29,135,18,RJZ,RVY
29,136,97,RJZ,RWP
29,137,136,RJZ,RTG
29,138,629,RJZ,RXQ
29,139,53580,RJZ,RN7
29,140,130,RJZ,RCX
29,141,151,RJZ,RBA
29,142,261,RJZ,RX1
29,143,42,RJZ,RNL
29,144,119,RJZ,RNQ
29,145,334,RJZ,RD1
29,146,6273,RJZ,RQM
29,147,38,RJZ,RWJ
29,148,280,RJZ,RKB
29,149,287,RJZ,RD8
29,150,177,RJZ,RXK
29,152,668,RJZ,RTH
29,153,85,RJZ,RWY
30,31,363,RJE,RRF
30,32,64,RJE,RMC
30,33,41,RJE,RXP
30,34,130,RJE,RA9
30,35,64,RJE,R1K
30,37,90,RJE,RNS
30,38,28,RJE,RVW
30,39,166,RJE,RXN
30,40,520,RJE,RRJ
30,41,106,RJE,RVJ
30,42,41,RJE,RDZ
30,43,54,RJE,RK9
30,44,96,RJE,RP6
30,45,34,RJE,RGQ
30,46,136,RJE,RT3
30,47,42317,RJE,RL4
30,48,54,RJE,RXH
30,49,151,RJE,R1H
30,50,47,RJE,RHW
30,51,53,RJE,RTF
30,52,497,RJE,RJR
30,53,31,RJE,RAP
30,54,83,RJE,RTE
30,55,115,RJE,RJC
30,56,102,RJE,RK5
30,57,94,RJE,RGM
30,58,26,RJE,RCD
30,59,87,RJE,RLT
30,60,32,RJE,RA2
30,61,64,RJE,RP5
30,62,66,RJE,RPY
30,63,8944,RJE,RJN
30,64,185,RJE,RYJ
30,65,27,RJE,RFR
30,66,10,RJE,RPC
30,67,23,RJE,RD3
30,68,167,RJE,RJ1
30,69,28,RJE,RR7
30,70,117,RJE,RWD
30,71,234,RJE,RXL
30,72,44,RJE,RJ2
30,73,126,RJE,RCB
30,74,25,RJE,RGR
30,75,23,RJE,RDE
30,76,1628,RJE,RBV
30,77,34,RJE,RVR
30,78,97,RJE,RGN
30,79,317,RJE,RBN
30,80,68,RJE,RVV
30,81,21,RJE,RAS
30,82,115,RJE,RHM
30,83,812,RJE,RNA
30,84,11,RJE,RA4
30,85,55,RJE,RMP
30,86,35,RJE,RAN
30,87,30,RJE,RQ8
30,88,61,RJE,RBZ
30,89,428,RJE,RET
30,90,107,RJE,RDU
30,91,23288,RJE,RBT
30,92,52,RJE,RHU
30,93,1,RJE,RCU
30,94,3082,RJE,RL1
30,95,33,RJE,RC9
30,96,32,RJE,RTP
30,97,29,RJE,RXC
30,98,2948,RJE,R0A
30,99,46,RJE,RF4
30,100,1164,RJE,RM3
30,101,249,RJE,RAL
30,102,139,RJE,RGT
30,103,56,RJE,RN3
30,104,105,RJE,RFS
30,105,8,RJE,RP4
30,106,36,RJE,RDD
30,107,27,RJE,RQW
30,108,364,RJE,RWW
30,109,66,RJE,RM1
30,110,5124,RJE,RRK
30,111,88,RJE,RXR
30,112,1472,RJE,RR1
30,113,151,RJE,RLQ
30,114,33,RJE,RGP
30,115,113,RJE,REN
30,116,686,RJE,RHQ
30,117,21,RJE,RKE
30,118,11649,RJE,RJF
30,119,68,RJE,RAE
30,120,160,RJE,REP
30,121,100,RJE,RJ7
30,122,93,RJE,RA7
30,123,25,RJE,RLN
30,124,61,RJE,RXF
30,125,30,RJE,RCF
30,126,342,RJE,RQ3
30,127,39,RJE,RWG
30,128,62,RJE,RWA
30,130,36,RJE,RQX
30,131,433,RJE,RWE
30,132,171,RJE,REF
30,133,21,RJE,RAJ
30,134,71,RJE,RTR
30,135,120,RJE,RVY
30,136,482,RJE,RWP
30,137,2786,RJE,RTG
30,138,63,RJE,RXQ
30,139,21,RJE,RN7
30,140,21,RJE,RCX
30,141,43,RJE,RBA
30,142,469,RJE,RX1
30,143,70,RJE,RNL
30,144,41,RJE,RNQ
30,145,40,RJE,RD1
30,146,70,RJE,RQM
30,147,567,RJE,RWJ
30,148,392,RJE,RKB
30,149,59,RJE,RD8
30,150,1284,RJE,RXK
30,151,20,RJE,RBS
30,152,283,RJE,RTH
30,153,50,RJE,RWY
31,32,18960,RRF,RMC
31,33,29,RRF,RXP
31,34,30,RRF,RA9
31,35,13,RRF,R1K
31,37,15,RRF,RNS
31,38,11,RRF,RVW
31,39,11296,RRF,RXN
31,40,55,RRF,RRJ
31,41,11,RRF,RVJ
31,42,16,RRF,RDZ
31,43,9,RRF,RK9
31,44,13,RRF,RP6
31,45,23,RRF,RGQ
31,46,10,RRF,RT3
31,47,98,RRF,RL4
31,48,17,RRF,RXH
31,49,28,RRF,R1H
31,50,14,RRF,RHW
31,51,77,RRF,RTF
31,52,277,RRF,RJR
31,53,9,RRF,RAP
31,54,26,RRF,RTE
31,55,29,RRF,RJC
31,56,20,RRF,RK5
31,57,6,RRF,RGM
31,58,58,RRF,RCD
31,59,16,RRF,RLT
31,60,12,RRF,RA2
31,61,40,RRF,RP5
31,62,5,RRF,RPY
31,63,629,RRF,RJN
31,64,52,RRF,RYJ
31,65,12,RRF,RFR
31,66,2,RRF,RPC
31,67,8,RRF,RD3
31,68,38,RRF,RJ1
31,69,12,RRF,RR7
31,70,68,RRF,RWD
31,71,3812,RRF,RXL
31,72,11,RRF,RJ2
31,73,192,RRF,RCB
31,74,23,RRF,RGR
31,75,15,RRF,RDE
31,76,13279,RRF,RBV
31,77,5,RRF,RVR
31,78,25,RRF,RGN
31,79,14722,RRF,RBN
31,80,22,RRF,RVV
31,81,8,RRF,RAS
31,82,17,RRF,RHM
31,83,25,RRF,RNA
31,84,10,RRF,RA4
31,85,1405,RRF,RMP
31,86,44,RRF,RAN
31,87,11,RRF,RQ8
31,88,22,RRF,RBZ
31,89,3183,RRF,RET
31,90,40,RRF,RDU
31,91,335,RRF,RBT
31,92,15,RRF,RHU
31,94,150,RRF,RL1
31,95,7,RRF,RC9
31,96,1,RRF,RTP
31,97,17,RRF,RXC
31,98,15439,RRF,R0A
31,99,23,RRF,RF4
31,100,30454,RRF,RM3
31,101,46,RRF,RAL
31,102,45,RRF,RGT
31,103,14,RRF,RN3
31,104,17,RRF,RFS
31,105,1,RRF,RP4
31,106,8,RRF,RDD
31,107,2,RRF,RQW
31,108,5700,RRF,RWW
31,109,24,RRF,RM1
31,110,85,RRF,RRK
31,111,3093,RRF,RXR
31,112,24,RRF,RR1
31,113,39,RRF,RLQ
31,114,11,RRF,RGP
31,115,673,RRF,REN
31,116,186,RRF,RHQ
31,117,16,RRF,RKE
31,118,40,RRF,RJF
31,119,162,RRF,RAE
31,120,624,RRF,REP
31,121,18,RRF,RJ7
31,122,26,RRF,RA7
31,123,43,RRF,RLN
31,124,95,RRF,RXF
31,125,209,RRF,RCF
31,126,7,RRF,RQ3
31,127,27,RRF,RWG
31,128,40,RRF,RWA
31,130,9,RRF,RQX
31,131,44,RRF,RWE
31,132,56,RRF,REF
31,133,7,RRF,RAJ
31,134,73,RRF,RTR
31,135,9575,RRF,RVY
31,136,41,RRF,RWP
31,137,45,RRF,RTG
31,138,12,RRF,RXQ
31,139,9,RRF,RN7
31,140,5,RRF,RCX
31,141,15,RRF,RBA
31,142,41,RRF,RX1
31,143,1414,RRF,RNL
31,144,5,RRF,RNQ
31,145,28,RRF,RD1
31,146,24,RRF,RQM
31,147,800,RRF,RWJ
31,148,43,RRF,RKB
31,149,12,RRF,RD8
31,150,14,RRF,RXK
31,151,44,RRF,RBS
31,152,36,RRF,RTH
31,153,303,RRF,RWY
32,33,28,RMC,RXP
32,34,44,RMC,RA9
32,35,26,RMC,R1K
32,37,3,RMC,RNS
32,38,30,RMC,RVW
32,39,2852,RMC,RXN
32,40,31,RMC,RRJ
32,41,6,RMC,RVJ
32,42,11,RMC,RDZ
32,43,16,RMC,RK9
32,44,24,RMC,RP6
32,45,9,RMC,RGQ
32,46,22,RMC,RT3
32,47,27,RMC,RL4
32,48,19,RMC,RXH
32,49,72,RMC,R1H
32,50,16,RMC,RHW
32,51,16,RMC,RTF
32,52,75,RMC,RJR
32,53,17,RMC,RAP
32,54,23,RMC,RTE
32,55,20,RMC,RJC
32,56,8,RMC,RK5
32,57,5,RMC,RGM
32,58,26,RMC,RCD
32,59,7,RMC,RLT
32,60,2,RMC,RA2
32,61,31,RMC,RP5
32,62,3,RMC,RPY
32,63,56,RMC,RJN
32,64,46,RMC,RYJ
32,65,14,RMC,RFR
32,66,5,RMC,RPC
32,67,13,RMC,RD3
32,68,40,RMC,RJ1
32,69,9,RMC,RR7
32,70,32,RMC,RWD
32,71,435,RMC,RXL
32,72,30,RMC,RJ2
32,73,69,RMC,RCB
32,74,2,RMC,RGR
32,75,9,RMC,RDE
32,76,10725,RMC,RBV
32,77,4,RMC,RVR
32,78,20,RMC,RGN
32,79,469,RMC,RBN
32,80,11,RMC,RVV
32,81,15,RMC,RAS
32,82,15,RMC,RHM
32,83,11,RMC,RNA
32,84,13,RMC,RA4
32,85,226,RMC,RMP
32,86,6,RMC,RAN
32,87,7,RMC,RQ8
32,88,5,RMC,RBZ
32,89,190,RMC,RET
32,90,40,RMC,RDU
32,91,61,RMC,RBT
32,92,25,RMC,RHU
32,93,1,RMC,RCU
32,94,40,RMC,RL1
32,95,26,RMC,RC9
32,96,12,RMC,RTP
32,97,15,RMC,RXC
32,98,18493,RMC,R0A
32,99,55,RMC,RF4
32,100,37746,RMC,RM3
32,101,51,RMC,RAL
32,102,41,RMC,RGT
32,103,7,RMC,RN3
32,104,12,RMC,RFS
32,106,11,RMC,RDD
32,107,19,RMC,RQW
32,108,380,RMC,RWW
32,109,20,RMC,RM1
32,110,35,RMC,RRK
32,111,2491,RMC,RXR
32,112,38,RMC,RR1
32,113,12,RMC,RLQ
32,114,1,RMC,RGP
32,115,34,RMC,REN
32,116,200,RMC,RHQ
32,117,21,RMC,RKE
32,118,12,RMC,RJF
32,119,79,RMC,RAE
32,120,95,RMC,REP
32,121,18,RMC,RJ7
32,122,21,RMC,RA7
32,123,10,RMC,RLN
32,124,112,RMC,RXF
32,125,32,RMC,RCF
32,126,2,RMC,RQ3
32,127,16,RMC,RWG
32,128,17,RMC,RWA
32,130,22,RMC,RQX
32,131,74,RMC,RWE
32,132,54,RMC,REF
32,133,3,RMC,RAJ
32,134,43,RMC,RTR
32,135,221,RMC,RVY
32,136,22,RMC,RWP
32,137,37,RMC,RTG
32,138,9,RMC,RXQ
32,139,17,RMC,RN7
32,140,7,RMC,RCX
32,141,3,RMC,RBA
32,142,36,RMC,RX1
32,143,45,RMC,RNL
32,144,14,RMC,RNQ
32,145,8,RMC,RD1
32,146,43,RMC,RQM
32,147,268,RMC,RWJ
32,148,43,RMC,RKB
32,149,9,RMC,RD8
32,150,52,RMC,RXK
32,151,9,RMC,RBS
32,152,43,RMC,RTH
32,153,82,RMC,RWY
33,34,13,RXP,RA9
33,35,26,RXP,R1K
33,37,28,RXP,RNS
33,38,9403,RXP,RVW
33,39,76,RXP,RXN
33,40,12,RXP,RRJ
33,41,19,RXP,RVJ
33,42,17,RXP,RDZ
33,43,24,RXP,RK9
33,44,36,RXP,RP6
33,45,31,RXP,RGQ
33,46,19,RXP,RT3
33,47,17,RXP,RL4
33,48,33,RXP,RXH
33,49,59,RXP,R1H
33,50,20,RXP,RHW
33,51,1338,RXP,RTF
33,52,31,RXP,RJR
33,53,10,RXP,RAP
33,54,32,RXP,RTE
33,55,31,RXP,RJC
33,56,47,RXP,RK5
33,57,12,RXP,RGM
33,58,181,RXP,RCD
33,59,7,RXP,RLT
33,60,30,RXP,RA2
33,61,57,RXP,RP5
33,62,10,RXP,RPY
33,63,22,RXP,RJN
33,64,77,RXP,RYJ
33,65,36,RXP,RFR
33,66,4,RXP,RPC
33,67,10,RXP,RD3
33,68,78,RXP,RJ1
33,69,8027,RXP,RR7
33,70,97,RXP,RWD
33,71,122,RXP,RXL
33,72,32,RXP,RJ2
33,73,511,RXP,RCB
33,74,28,RXP,RGR
33,75,30,RXP,RDE
33,76,22,RXP,RBV
33,77,34,RXP,RVR
33,78,45,RXP,RGN
33,79,18,RXP,RBN
33,80,57,RXP,RVV
33,81,15,RXP,RAS
33,82,46,RXP,RHM
33,83,4,RXP,RNA
33,84,14,RXP,RA4
33,85,19,RXP,RMP
33,86,9,RXP,RAN
33,87,24,RXP,RQ8
33,88,24,RXP,RBZ
33,89,13,RXP,RET
33,90,59,RXP,RDU
33,91,11,RXP,RBT
33,92,38,RXP,RHU
33,93,2,RXP,RCU
33,94,15,RXP,RL1
33,95,14,RXP,RC9
33,96,22,RXP,RTP
33,97,11,RXP,RXC
33,98,166,RXP,R0A
33,99,25,RXP,RF4
33,100,54,RXP,RM3
33,101,105,RXP,RAL
33,102,98,RXP,RGT
33,103,16,RXP,RN3
33,104,28,RXP,RFS
33,106,25,RXP,RDD
33,107,9,RXP,RQW
33,108,30,RXP,RWW
33,109,47,RXP,RM1
33,110,42,RXP,RRK
33,111,38,RXP,RXR
33,112,58,RXP,RR1
33,113,11,RXP,RLQ
33,114,23,RXP,RGP
33,115,13,RXP,REN
33,116,299,RXP,RHQ
33,117,15,RXP,RKE
33,118,21,RXP,RJF
33,119,54,RXP,RAE
33,120,7,RXP,REP
33,121,37,RXP,RJ7
33,122,13,RXP,RA7
33,123,55191,RXP,RLN
33,124,115,RXP,RXF
33,125,45,RXP,RCF
33,126,13,RXP,RQ3
33,127,22,RXP,RWG
33,128,83,RXP,RWA
33,130,22,RXP,RQX
33,131,84,RXP,RWE
33,132,69,RXP,REF
33,133,14,RXP,RAJ
33,134,37796,RXP,RTR
33,135,42,RXP,RVY
33,136,33,RXP,RWP
33,137,63,RXP,RTG
33,138,19,RXP,RXQ
33,139,30,RXP,RN7
33,140,19,RXP,RCX
33,141,16,RXP,RBA
33,142,96,RXP,RX1
33,143,338,RXP,RNL
33,144,28,RXP,RNQ
33,145,30,RXP,RD1
33,146,42,RXP,RQM
33,147,20,RXP,RWJ
33,148,52,RXP,RKB
33,149,20,RXP,RD8
33,150,24,RXP,RXK
33,151,1,RXP,RBS
33,152,82,RXP,RTH
33,153,75,RXP,RWY
34,35,47,RA9,R1K
34,37,55,RA9,RNS
34,38,18,RA9,RVW
34,39,16,RA9,RXN
34,40,37,RA9,RRJ
34,41,795,RA9,RVJ
34,42,122,RA9,RDZ
34,43,10689,RA9,RK9
34,44,157,RA9,RP6
34,45,24,RA9,RGQ
34,46,262,RA9,RT3
34,47,101,RA9,RL4
34,48,81,RA9,RXH
34,49,152,RA9,R1H
34,50,112,RA9,RHW
34,51,25,RA9,RTF
34,52,26,RA9,RJR
34,53,19,RA9,RAP
34,54,216,RA9,RTE
34,55,91,RA9,RJC
34,56,37,RA9,RK5
34,57,48,RA9,RGM
34,58,17,RA9,RCD
34,59,39,RA9,RLT
34,60,86,RA9,RA2
34,61,45,RA9,RP5
34,62,146,RA9,RPY
34,63,22,RA9,RJN
34,64,173,RA9,RYJ
34,65,24,RA9,RFR
34,66,20,RA9,RPC
34,67,92,RA9,RD3
34,68,172,RA9,RJ1
34,69,7,RA9,RR7
34,70,63,RA9,RWD
34,71,42,RA9,RXL
34,72,57,RA9,RJ2
34,73,42,RA9,RCB
34,74,23,RA9,RGR
34,75,41,RA9,RDE
34,76,34,RA9,RBV
34,77,74,RA9,RVR
34,78,56,RA9,RGN
34,79,24,RA9,RBN
34,80,85,RA9,RVV
34,81,43,RA9,RAS
34,82,199,RA9,RHM
34,83,97,RA9,RNA
34,84,121,RA9,RA4
34,85,15,RA9,RMP
34,86,50,RA9,RAN
34,87,39,RA9,RQ8
34,88,429,RA9,RBZ
34,89,6,RA9,RET
34,90,177,RA9,RDU
34,91,22,RA9,RBT
34,92,125,RA9,RHU
34,94,13,RA9,RL1
34,95,29,RA9,RC9
34,96,70,RA9,RTP
34,97,41,RA9,RXC
34,98,80,RA9,R0A
34,99,40,RA9,RF4
34,100,47,RA9,RM3
34,101,255,RA9,RAL
34,102,101,RA9,RGT
34,103,123,RA9,RN3
34,104,47,RA9,RFS
34,105,5,RA9,RP4
34,106,27,RA9,RDD
34,107,25,RA9,RQW
34,108,38,RA9,RWW
34,109,29,RA9,RM1
34,110,222,RA9,RRK
34,111,30,RA9,RXR
34,112,176,RA9,RR1
34,113,43,RA9,RLQ
34,114,15,RA9,RGP
34,115,11,RA9,REN
34,116,90,RA9,RHQ
34,117,13,RA9,RKE
34,118,48,RA9,RJF
34,119,22,RA9,RAE
34,120,7,RA9,REP
34,121,93,RA9,RJ7
34,122,966,RA9,RA7
34,123,14,RA9,RLN
34,124,39,RA9,RXF
34,125,13,RA9,RCF
34,126,10,RA9,RQ3
34,127,60,RA9,RWG
34,128,31,RA9,RWA
34,130,35,RA9,RQX
34,131,132,RA9,RWE
34,132,607,RA9,REF
34,133,40,RA9,RAJ
34,134,26,RA9,RTR
34,135,21,RA9,RVY
34,136,174,RA9,RWP
34,137,84,RA9,RTG
34,138,65,RA9,RXQ
34,139,40,RA9,RN7
34,140,15,RA9,RCX
34,141,800,RA9,RBA
34,142,81,RA9,RX1
34,143,14,RA9,RNL
34,144,43,RA9,RNQ
34,145,261,RA9,RD1
34,146,90,RA9,RQM
34,147,23,RA9,RWJ
34,148,143,RA9,RKB
34,149,41,RA9,RD8
34,150,101,RA9,RXK
34,152,221,RA9,RTH
34,153,23,RA9,RWY
35,37,257,R1K,RNS
35,38,22,R1K,RVW
35,39,25,R1K,RXN
35,40,11,R1K,RRJ
35,41,70,R1K,RVJ
35,42,139,R1K,RDZ
35,43,67,R1K,RK9
35,44,35963,R1K,RP6
35,45,166,R1K,RGQ
35,46,12830,R1K,RT3
35,47,151,R1K,RL4
35,48,418,R1K,RXH
35,49,3104,R1K,R1H
35,50,532,R1K,RHW
35,51,20,R1K,RTF
35,52,19,R1K,RJR
35,53,1072,R1K,RAP
35,54,142,R1K,RTE
35,55,85,R1K,RJC
35,56,29,R1K,RK5
35,57,57,R1K,RGM
35,58,10,R1K,RCD
35,59,38,R1K,RLT
35,60,218,R1K,RA2
35,61,47,R1K,RP5
35,62,1110,R1K,RPY
35,63,14,R1K,RJN
35,64,95163,R1K,RYJ
35,65,18,R1K,RFR
35,66,83,R1K,RPC
35,67,89,R1K,RD3
35,68,6302,R1K,RJ1
35,69,12,R1K,RR7
35,70,147,R1K,RWD
35,71,22,R1K,RXL
35,72,598,R1K,RJ2
35,73,40,R1K,RCB
35,74,62,R1K,RGR
35,75,248,R1K,RDE
35,76,13,R1K,RBV
35,77,475,R1K,RVR
35,78,332,R1K,RGN
35,79,21,R1K,RBN
35,80,760,R1K,RVV
35,81,27132,R1K,RAS
35,82,164,R1K,RHM
35,83,45,R1K,RNA
35,84,69,R1K,RA4
35,85,12,R1K,RMP
35,86,5387,R1K,RAN
35,87,386,R1K,RQ8
35,88,29,R1K,RBZ
35,89,5,R1K,RET
35,90,2531,R1K,RDU
35,91,28,R1K,RBT
35,92,170,R1K,RHU
35,94,2,R1K,RL1
35,95,1012,R1K,RC9
35,96,368,R1K,RTP
35,97,292,R1K,RXC
35,98,178,R1K,R0A
35,99,948,R1K,RF4
35,100,79,R1K,RM3
35,101,33061,R1K,RAL
35,102,422,R1K,RGT
35,103,156,R1K,RN3
35,104,20,R1K,RFS
35,105,87,R1K,RP4
35,106,478,R1K,RDD
35,107,438,R1K,RQW
35,108,19,R1K,RWW
35,109,197,R1K,RM1
35,110,143,R1K,RRK
35,111,36,R1K,RXR
35,112,148,R1K,RR1
35,113,22,R1K,RLQ
35,114,48,R1K,RGP
35,115,7,R1K,REN
35,116,101,R1K,RHQ
35,117,1719,R1K,RKE
35,118,35,R1K,RJF
35,119,51,R1K,RAE
35,120,17,R1K,REP
35,121,1278,R1K,RJ7
35,122,122,R1K,RA7
35,123,31,R1K,RLN
35,124,29,R1K,RXF
35,125,12,R1K,RCF
35,126,29,R1K,RQ3
35,127,8253,R1K,RWG
35,128,42,R1K,RWA
35,130,593,R1K,RQX
35,131,429,R1K,RWE
35,132,151,R1K,REF
35,133,259,R1K,RAJ
35,134,47,R1K,RTR
35,135,16,R1K,RVY
35,136,74,R1K,RWP
35,137,142,R1K,RTG
35,138,1223,R1K,RXQ
35,139,295,R1K,RN7
35,140,119,R1K,RCX
35,141,47,R1K,RBA
35,142,142,R1K,RX1
35,143,12,R1K,RNL
35,144,181,R1K,RNQ
35,145,110,R1K,RD1
35,146,14399,R1K,RQM
35,147,18,R1K,RWJ
35,148,183,R1K,RKB
35,149,443,R1K,RD8
35,150,208,R1K,RXK
35,152,505,R1K,RTH
35,153,48,R1K,RWY
37,38,15,RNS,RVW
37,39,23,RNS,RXN
37,40,49,RNS,RRJ
37,41,47,RNS,RVJ
37,42,67,RNS,RDZ
37,43,55,RNS,RK9
37,44,381,RNS,RP6
37,45,47,RNS,RGQ
37,46,640,RNS,RT3
37,47,69,RNS,RL4
37,48,80,RNS,RXH
37,49,354,RNS,R1H
37,50,76,RNS,RHW
37,51,27,RNS,RTF
37,52,13,RNS,RJR
37,53,55,RNS,RAP
37,54,74,RNS,RTE
37,55,483,RNS,RJC
37,56,47,RNS,RK5
37,57,415,RNS,RGM
37,58,23,RNS,RCD
37,59,162,RNS,RLT
37,60,47,RNS,RA2
37,61,30,RNS,RP5
37,62,190,RNS,RPY
37,63,20,RNS,RJN
37,64,319,RNS,RYJ
37,65,24,RNS,RFR
37,66,29,RNS,RPC
37,67,52,RNS,RD3
37,68,447,RNS,RJ1
37,69,9,RNS,RR7
37,70,192,RNS,RWD
37,71,48,RNS,RXL
37,72,57,RNS,RJ2
37,73,57,RNS,RCB
37,74,28,RNS,RGR
37,75,41,RNS,RDE
37,76,25,RNS,RBV
37,77,46,RNS,RVR
37,78,402,RNS,RGN
37,79,16,RNS,RBN
37,80,67,RNS,RVV
37,81,52,RNS,RAS
37,82,86,RNS,RHM
37,83,29,RNS,RNA
37,84,10,RNS,RA4
37,85,5,RNS,RMP
37,86,278,RNS,RAN
37,87,56,RNS,RQ8
37,88,34,RNS,RBZ
37,89,26,RNS,RET
37,90,112,RNS,RDU
37,91,23,RNS,RBT
37,92,57,RNS,RHU
37,94,6,RNS,RL1
37,95,803,RNS,RC9
37,96,31,RNS,RTP
37,97,57,RNS,RXC
37,98,100,RNS,R0A
37,99,78,RNS,RF4
37,100,32,RNS,RM3
37,101,393,RNS,RAL
37,102,773,RNS,RGT
37,103,41,RNS,RN3
37,104,23,RNS,RFS
37,105,9,RNS,RP4
37,106,49,RNS,RDD
37,107,44,RNS,RQW
37,108,34,RNS,RWW
37,109,129,RNS,RM1
37,110,661,RNS,RRK
37,111,11,RNS,RXR
37,112,333,RNS,RR1
37,113,23,RNS,RLQ
37,114,58,RNS,RGP
37,115,7,RNS,REN
37,116,141,RNS,RHQ
37,117,41,RNS,RKE
37,118,89,RNS,RJF
37,119,19,RNS,RAE
37,120,17,RNS,REP
37,121,113,RNS,RJ7
37,122,46,RNS,RA7
37,123,18,RNS,RLN
37,124,36,RNS,RXF
37,125,11,RNS,RCF
37,126,41,RNS,RQ3
37,127,158,RNS,RWG
37,128,42,RNS,RWA
37,130,50,RNS,RQX
37,131,9193,RNS,RWE
37,132,110,RNS,REF
37,133,38,RNS,RAJ
37,134,38,RNS,RTR
37,135,21,RNS,RVY
37,136,91,RNS,RWP
37,137,119,RNS,RTG
37,138,725,RNS,RXQ
37,139,37,RNS,RN7
37,140,83,RNS,RCX
37,141,65,RNS,RBA
37,142,425,RNS,RX1
37,143,29,RNS,RNL
37,144,27087,RNS,RNQ
37,145,63,RNS,RD1
37,146,128,RNS,RQM
37,147,24,RNS,RWJ
37,148,6374,RNS,RKB
37,149,9003,RNS,RD8
37,150,262,RNS,RXK
37,152,10928,RNS,RTH
37,153,30,RNS,RWY
38,39,22,RVW,RXN
38,40,3,RVW,RRJ
38,41,11,RVW,RVJ
38,42,16,RVW,RDZ
38,43,25,RVW,RK9
38,44,21,RVW,RP6
38,45,6,RVW,RGQ
38,46,9,RVW,RT3
38,47,12,RVW,RL4
38,48,23,RVW,RXH
38,49,54,RVW,R1H
38,50,39,RVW,RHW
38,51,247,RVW,RTF
38,52,42,RVW,RJR
38,53,13,RVW,RAP
38,54,15,RVW,RTE
38,55,16,RVW,RJC
38,56,30,RVW,RK5
38,57,3,RVW,RGM
38,58,137,RVW,RCD
38,59,11,RVW,RLT
38,60,12,RVW,RA2
38,61,48,RVW,RP5
38,62,10,RVW,RPY
38,63,11,RVW,RJN
38,64,60,RVW,RYJ
38,65,11,RVW,RFR
38,66,2,RVW,RPC
38,67,8,RVW,RD3
38,68,59,RVW,RJ1
38,69,453,RVW,RR7
38,70,63,RVW,RWD
38,71,52,RVW,RXL
38,72,24,RVW,RJ2
38,73,560,RVW,RCB
38,74,12,RVW,RGR
38,75,13,RVW,RDE
38,76,67,RVW,RBV
38,77,11,RVW,RVR
38,78,19,RVW,RGN
38,79,15,RVW,RBN
38,80,23,RVW,RVV
38,81,11,RVW,RAS
38,82,21,RVW,RHM
38,83,9,RVW,RNA
38,84,2,RVW,RA4
38,85,18,RVW,RMP
38,86,7,RVW,RAN
38,87,8,RVW,RQ8
38,88,3,RVW,RBZ
38,89,9,RVW,RET
38,90,40,RVW,RDU
38,91,18,RVW,RBT
38,92,15,RVW,RHU
38,94,13,RVW,RL1
38,95,21,RVW,RC9
38,96,9,RVW,RTP
38,97,18,RVW,RXC
38,98,106,RVW,R0A
38,99,22,RVW,RF4
38,100,59,RVW,RM3
38,101,39,RVW,RAL
38,102,66,RVW,RGT
38,103,10,RVW,RN3
38,104,19,RVW,RFS
38,106,15,RVW,RDD
38,107,8,RVW,RQW
38,108,13,RVW,RWW
38,109,33,RVW,RM1
38,110,24,RVW,RRK
38,111,39,RVW,RXR
38,112,33,RVW,RR1
38,113,1,RVW,RLQ
38,114,8,RVW,RGP
38,115,2,RVW,REN
38,116,106,RVW,RHQ
38,117,11,RVW,RKE
38,118,5,RVW,RJF
38,119,41,RVW,RAE
38,120,8,RVW,REP
38,121,41,RVW,RJ7
38,122,12,RVW,RA7
38,123,15179,RVW,RLN
38,124,96,RVW,RXF
38,125,20,RVW,RCF
38,126,3,RVW,RQ3
38,127,16,RVW,RWG
38,128,71,RVW,RWA
38,130,12,RVW,RQX
38,131,43,RVW,RWE
38,132,35,RVW,REF
38,133,23,RVW,RAJ
38,134,80322,RVW,RTR
38,135,6,RVW,RVY
38,136,25,RVW,RWP
38,137,40,RVW,RTG
38,138,12,RVW,RXQ
38,139,15,RVW,RN7
38,140,15,RVW,RCX
38,141,9,RVW,RBA
38,142,48,RVW,RX1
38,143,147,RVW,RNL
38,144,13,RVW,RNQ
38,145,10,RVW,RD1
38,146,28,RVW,RQM
38,147,15,RVW,RWJ
38,148,31,RVW,RKB
38,149,12,RVW,RD8
38,150,29,RVW,RXK
38,151,1,RVW,RBS
38,152,36,RVW,RTH
38,153,46,RVW,RWY
39,40,58,RXN,RRJ
39,41,40,RXN,RVJ
39,42,17,RXN,RDZ
39,43,12,RXN,RK9
39,44,20,RXN,RP6
39,45,41,RXN,RGQ
39,46,64,RXN,RT3
39,47,35,RXN,RL4
39,48,46,RXN,RXH
39,49,122,RXN,R1H
39,50,21,RXN,RHW
39,51,75,RXN,RTF
39,52,215,RXN,RJR
39,53,8,RXN,RAP
39,54,45,RXN,RTE
39,55,30,RXN,RJC
39,56,25,RXN,RK5
39,57,16,RXN,RGM
