LSOA11,PROCODE3,EVENT_COUNT
E01001064,RJ6,2389
E01012647,RXR,2389
E01022712,RHM,2389
E01022649,RN5,2389
E01024998,RXL,2389
E01010820,RAE,2389
E01007740,RFR,2389
E01012607,RXR,2388
E01020880,RXP,2388
E01026405,RWD,2388
E01023560,RWG,2388
E01021866,RQW,2388
E01030239,RGP,2388
E01016852,RXH,2388
E01005535,RW6,2388
E01031608,RTP,2388
E01006787,REM,2387
E01030328,RAX,2387
E01007564,RP5,2387
E01028730,RTH,2387
E01026807,RM1,2387
E01022732,RHU,2387
E01033341,RJ2,2387
E01010779,RAE,2387
E01029203,RA4,2387
E01027230,RNS,2387
E01032952,RTH,2387
E01001516,RAL,2387
E01032522,RX1,2387
E01025050,RXR,2386
E01021845,RQW,2386
E01011932,RXF,2386
E01029067,RD1,2386
E01010737,RAE,2386
E01011899,RXF,2386
E01007309,RBL,2386
E01009177,RRK,2386
E01004572,RJ7,2386
E01007419,RFF,2386
E01017493,RC1,2386
E01014283,RJE,2386
E01009389,RRK,2386
E01023643,RWH,2386
E01011872,RXF,2386
E01011517,RR8,2386
E01015656,RGN,2386
E01005275,R0A,2385
E01021564,RQ8,2385
E01023602,RWH,2385
E01001250,RYJ,2385
E01014623,RVJ,2385
E01003646,RF4,2385
E01023549,RWG,2385
E01015212,RA9,2385
E01010303,RBK,2385
E01011147,RWY,2385
E01006721,RQ6,2385
E01016088,RPA,2385
E01013317,RJL,2385
E01013300,RJL,2385
E01027655,RCD,2385
E01024399,RWF,2385
E01027333,RNQ,2385
E01021795,RQW,2385
E01020700,RXP,2384
E01011022,RXF,2384
E01012358,RXP,2384
E01013750,RWE,2384
E01006283,RRF,2384
E01032773,R1H,2384
E01009376,RRK,2384
E01007619,RP5,2384
E01017531,RC1,2384
E01003434,RJ7,2384
E01015374,RDZ,2384
E01002953,RAX,2384
E01016792,RD8,2384
E01002854,RYJ,2384
E01032154,RWP,2384
E01021174,RXC,2384
E01014550,RA7,2384
E01022928,RHU,2384
E01021156,RWF,2384
E01023935,RWH,2384
E01009006,RR1,2384
E01005766,RWJ,2383
E01024047,RVV,2383
E01015326,RDZ,2383
E01026238,RWD,2383
E01008934,RRK,2383
E01020243,RH8,2383
E01012803,RWA,2383
E01021280,RDD,2383
E01001755,RQX,2383
E01012882,RWA,2383
E01017067,RHU,2383
E01014900,RVJ,2383
E01024632,RPA,2383
E01005733,RM3,2383
E01011879,RXF,2383
E01003746,R1H,2383
E01012576,RXR,2383
E01017723,RXQ,2383
E01020220,RA9,2383
E01018511,RBT,2383
E01006754,RQ6,2383
E01005616,RM3,2383
E01023623,RWH,2382
E01010838,RAE,2382
E01016120,RPA,2382
E01002497,RAS,2382
E01021743,R1H,2382
E01020640,RXP,2382
E01015120,RK9,2382
E01000165,RAL,2382
E01033384,RHU,2382
E01018402,RJN,2382
E01003829,RAX,2381
E01025522,RVY,2381
E01028879,RXW,2381
E01024471,RWF,2381
E01017346,R1F,2381
E01029190,RA4,2381
E01003080,RJZ,2381
E01007294,RBL,2381
E01026947,RM1,2381
E01008246,RR7,2381
E01033577,R1H,2381
E01027600,RCB,2381
E01009412,RR1,2381
E01012317,RXP,2381
E01015775,RC9,2381
E01009529,RKB,2380
E01025313,RXN,2380
E01008067,RHQ,2380
E01016685,RHW,2380
E01027919,RCB,2380
E01011997,RVW,2380
E01011262,RXF,2380
E01016263,RHW,2380
E01024104,RVV,2380
E01014824,RA3,2380
E01015319,RDZ,2380
E01012574,RXR,2380
E01029684,RJE,2380
E01012597,RXR,2380
E01022252,RTE,2380
E01030265,RGP,2380
E01015101,RK9,2380
E01011097,RWY,2380
E01020403,RDZ,2380
E01007182,RBL,2380
E01014685,RVJ,2380
E01001059,RJ6,2380
E01022807,RHU,2379
E01024811,RWF,2379
E01022969,RHU,2379
E01007573,RP5,2379
E01010405,RBK,2379
E01018627,RJN,2379
E01027389,RTF,2379
E01003198,RJ2,2379
E01010920,RWY,2379
E01025236,RXN,2379
E01007409,RFF,2379
E01007262,RBL,2379
E01002397,RAS,2379
E01028826,RXW,2379
E01019170,RTX,2379
E01001518,RAL,2379
E01001500,RAP,2379
E01003232,RJ2,2378
E01029404,RJE,2378
E01010833,RAE,2378
E01017917,RXQ,2378
E01022954,RHU,2378
E01005755,RWJ,2378
E01007492,RP5,2378
E01028125,RX1,2378
E01003968,RJ1,2378
E01015131,RK9,2378
E01001851,RYJ,2378
E01022705,RN5,2378
E01032925,RFF,2378
E01002128,R1K,2378
E01014589,RVJ,2378
E01012918,RWA,2377
E01010176,RR1,2377
E01027943,RX1,2377
E01016789,RD8,2377
E01032579,RJ2,2377
E01000699,RJZ,2377
E01006753,RQ6,2377
E01021339,RDD,2377
E01003909,RQM,2377
E01022485,RN5,2376
E01003948,RJZ,2376
E01008573,RTD,2376
E01015574,RN3,2376
E01002489,RAS,2376
E01013007,RWA,2376
E01007316,RBL,2376
E01005594,RW6,2376
E01004322,R1H,2376
E01025094,RTX,2376
E01007116,RBL,2376
E01005740,RM3,2376
E01011050,RXF,2375
E01021629,RQ8,2375
E01006963,REM,2375
E01013116,RWA,2375
E01032566,RJ2,2375
E01006645,RQ6,2375
E01028156,RX1,2375
E01021850,RQW,2375
E01002577,RYJ,2375
E01008492,RTF,2375
E01006301,RRF,2375
E01008941,RRK,2375
E01019295,RNL,2375
E01017032,RHU,2375
E01005831,RWJ,2374
E01009200,RR1,2374
E01029176,RBA,2374
E01006988,RVY,2374
E01030470,RA2,2374
E01007112,RBL,2374
E01026442,RM1,2374
E01024501,RVV,2374
E01025861,RWE,2374
E01021927,RAJ,2374
E01017228,RHM,2374
E01028591,RTH,2374
E01015727,RC9,2374
E01011582,RR8,2374
E01031353,RYR,2374
E01017095,RHU,2374
E01000701,RJZ,2374
E01013101,RWA,2374
E01016318,RHW,2374
E01033031,RR8,2374
E01031252,RJC,2374
E01016009,RDD,2374
E01031605,RTP,2374
E01012974,RWA,2374
E01032586,RFS,2374
E01030881,RDU,2374
E01029621,RL4,2374
E01029312,RBA,2374
E01010086,RXK,2374
E01004699,RYJ,2373
E01008635,RE9,2373
E01025602,RXL,2373
E01026525,RM1,2373
E01003828,RAX,2373
E01022278,RTE,2373
E01022308,RTE,2373
E01033236,RH8,2373
E01020430,RBD,2373
E01008540,RTF,2373
E01006773,RQ6,2373
E01024221,RVV,2373
E01012462,RWW,2373
E01024019,RVV,2373
E01001607,RJ2,2373
E01020199,RA9,2373
E01015959,RDD,2372
E01010735,RAE,2372
E01007773,RFR,2372
E01000830,RJZ,2372
E01010937,RWY,2372
E01008551,RTF,2372
E01000164,RAL,2372
E01014990,RVJ,2372
E01031580,RTP,2372
E01027646,RCD,2372
E01031914,RD1,2372
E01027267,RTH,2372
E01015516,RN3,2372
E01007483,RP5,2372
E01013247,RJL,2372
E01031985,RNZ,2372
E01017547,RC1,2372
E01023832,RWG,2372
E01013302,RJL,2371
E01021136,RXC,2371
E01018503,RBT,2371
E01022197,RTE,2371
E01029282,RBA,2371
E01015362,RDZ,2371
E01023807,RWG,2371
E01019297,RNL,2371
E01025533,RVY,2371
E01012448,RWW,2371
E01018716,RBT,2371
E01024174,RN7,2371
E01000873,RAL,2371
E01013875,RX1,2371
E01016199,RDU,2371
E01022069,RQ8,2371
E01004926,RMC,2371
E01003836,RAX,2371
E01028702,RTH,2371
E01013282,RJL,2370
E01028949,RXW,2370
E01007523,RP5,2370
E01006869,RBN,2370
E01002236,R1K,2370
E01031444,RYR,2370
E01003972,RJ1,2370
E01028648,RTH,2370
E01028111,RX1,2370
E01033208,RJ1,2370
E01001702,RJ2,2370
E01015167,RK9,2370
E01025348,RXR,2370
E01016019,RPA,2369
E01011789,RXF,2369
E01022919,RHU,2369
E01007220,RBL,2369
E01019611,RTG,2369
E01030219,RGP,2369
E01003989,RJZ,2369
E01012191,RVW,2369
E01017296,R1F,2369
E01020391,RDZ,2369
E01005462,RW6,2369
E01019552,RFS,2369
E01009333,RR1,2368
E01032886,RR1,2368
E01022882,RN5,2368
E01003825,RAX,2368
E01031029,RLT,2368
E01010861,RCF,2368
E01024812,RWF,2368
E01023953,RWH,2368
E01001379,RYJ,2368
E01009765,RNA,2368
E01024873,RXR,2368
E01002611,RQM,2368
E01015215,RA9,2368
E01004788,RMC,2368
E01000999,RJ6,2368
E01026081,RWD,2368
E01022955,RHU,2368
E01013290,RJL,2367
E01019192,RNL,2367
E01020423,RDZ,2367
E01018850,REF,2367
E01025058,RXR,2367
E01006420,RBN,2367
E01009283,RRK,2367
E01012118,RTR,2367
E01029138,RBA,2367
E01016496,RDU,2367
E01020899,RXP,2367
E01021131,RXC,2367
E01020963,RXC,2367
E01016207,RDU,2367
E01016016,RPA,2367
E01031039,RLT,2367
E01008568,RTF,2367
E01011154,RWY,2367
E01031700,RXH,2367
E01000207,RAL,2366
E01021864,RQW,2366
E01008253,RR7,2366
E01022948,RHU,2366
E01002640,RQM,2366
E01031656,RTP,2366
E01014988,RVJ,2366
E01012364,RXP,2366
E01004777,RMC,2366
E01019515,RK5,2366
E01028179,RX1,2366
E01015662,RGN,2366
E01031986,RNZ,2366
E01013729,RWE,2366
E01030907,RDU,2366
E01033603,RYJ,2366
E01018483,RBT,2366
E01005162,RW6,2366
E01007604,RP5,2366
E01025324,RXR,2365
E01012612,RXR,2365
E01015492,RN3,2365
E01011591,RR8,2365
E01006026,RMP,2365
E01031982,RNZ,2365
E01007472,RP5,2365
E01010240,RR1,2365
E01030951,RTK,2365
E01016051,RPA,2365
E01016135,RPA,2365
E01028208,RX1,2365
E01001006,RJ6,2365
E01010031,RXK,2365
E01024357,RWF,2364
E01033576,R1H,2364
E01015964,RDD,2364
E01026457,RCX,2364
E01032567,RJ2,2364
E01015449,RD3,2364
E01004956,RW6,2364
E01032017,RNZ,2364
E01021480,RAJ,2364
E01006162,R0A,2364
E01025719,RWE,2364
E01004599,RJ7,2364
E01022982,RDZ,2363
E01015336,RDZ,2363
E01012579,RXR,2363
E01032007,RNZ,2363
E01016050,RPA,2363
E01033478,RTR,2363
E01030976,RTK,2363
E01002558,RQM,2363
E01013334,RJL,2363
E01022921,RHU,2363
E01021478,RAJ,2363
E01022509,RN5,2363
E01021043,RXH,2363
E01022442,RTE,2363
E01032733,RDU,2363
E01016021,RPA,2363
E01032417,RWP,2363
E01018843,REF,2363
E01019989,RH8,2363
E01003231,RJ2,2363
E01033259,RP5,2363
E01010847,RAE,2363
E01012304,RXP,2363
E01024188,RN7,2362
E01011635,RR8,2362
E01017539,RC1,2362
E01023051,RHM,2362
E01031642,RYR,2362
E01013845,RX1,2362
E01021436,RF4,2362
E01028660,RHW,2361
E01015879,RAJ,2361
E01029118,RBA,2361
E01004833,RMC,2361
E01017675,RXQ,2361
E01030896,RDU,2361
E01007102,REM,2361
E01018015,RGT,2361
E01011520,RR8,2361
E01025821,RWE,2361
E01015986,RDD,2361
E01017462,RC1,2361
E01003311,RJ2,2361
E01025234,RXN,2361
E01002151,R1K,2361
E01030365,RTK,2361
E01030867,RA2,2361
E01024597,RPA,2360
E01017496,RC1,2360
E01001362,R1K,2360
E01012768,RWA,2360
E01024041,RVV,2360
E01031476,RYR,2360
E01008536,RTD,2360
E01012925,RWA,2360
E01012807,RWA,2360
E01031442,RYR,2360
E01010802,RAE,2360
E01016151,RPA,2360
E01014702,RA7,2360
E01023751,RWH,2359
E01000642,RYJ,2359
E01011011,RWY,2359
E01020235,RA9,2359
E01009167,RRK,2359
E01009720,RNA,2359
E01017857,RXQ,2359
E01011613,RR8,2359
E01030254,RGP,2359
E01002114,RAL,2359
E01000695,RJZ,2359
E01021414,RGT,2359
E01011030,RXF,2359
E01001586,RJ2,2359
E01011284,RR8,2359
E01019463,RTG,2358
E01015125,RK9,2358
E01016279,RHW,2358
E01004801,RMC,2358
E01013191,RJL,2358
E01028821,RTH,2358
E01001268,R1K,2358
E01003748,R1H,2358
E01014629,RVJ,2358
E01023959,RWH,2358
E01011028,RXF,2358
E01009127,RR1,2358
E01027395,RTF,2358
E01003830,RAX,2358
E01021536,RQ8,2358
E01028664,RHW,2358
E01001706,RJ2,2358
E01015455,RD3,2358
E01010818,RAE,2358
E01017538,RC1,2358
E01028383,RX1,2357
E01019458,RTG,2357
E01025440,RXN,2357
E01001114,RJ6,2357
E01000896,RAL,2357
E01017761,RXQ,2357
E01016701,RHW,2357
E01007455,RFF,2357
E01016627,RHW,2357
E01029188,RBA,2357
E01024757,RWF,2357
E01010122,RR1,2357
E01011580,RR8,2357
E01031392,RYR,2357
E01012476,RWW,2356
E01016144,RPA,2356
E01027474,RTF,2356
E01007000,RVY,2356
E01005518,RW6,2356
E01013855,RX1,2356
E01025020,RXL,2356
E01008847,RLN,2356
E01023915,RWH,2356
E01032850,RN5,2356
E01004849,RMC,2356
E01005598,RW6,2356
E01009554,RKB,2356
E01016130,RPA,2356
E01017175,RHM,2356
E01012789,RWA,2356
E01005625,RM3,2356
E01021964,RAJ,2356
E01007392,RFF,2356
E01005604,RM3,2356
E01017297,R1F,2355
E01025375,RW6,2355
E01017282,R1F,2355
E01011222,RWY,2355
E01018597,RJN,2355
E01024730,RWF,2355
E01017855,RXQ,2355
E01009421,RR1,2355
E01028016,RP5,2355
E01020997,RXC,2355
E01012158,RTR,2355
E01001972,RAP,2355
E01016123,RPA,2355
E01002845,RQM,2355
E01004406,R1H,2355
E01025402,RXN,2355
E01016018,RPA,2354
E01005913,RWJ,2354
E01026059,RWD,2354
E01022584,RA2,2354
E01022411,RTE,2354
E01002239,R1K,2354
E01007634,RP5,2354
E01001636,RJ2,2354
E01030934,RA2,2354
E01008947,RRK,2354
E01022064,RQ8,2354
E01009459,RR1,2354
E01021179,RXC,2354
E01020266,RA9,2354
E01003477,RJ7,2354
E01021507,RAJ,2354
E01009022,RR1,2354
E01000491,RYJ,2353
E01014983,RVJ,2353
E01001403,RAP,2353
E01023347,RWG,2353
E01006323,RRF,2353
E01033695,RAE,2353
E01020753,RLN,2353
E01033511,RD8,2353
E01024772,RWF,2353
E01007821,RFR,2353
E01007518,RP5,2353
E01016037,RPA,2353
E01027710,RCD,2353
E01009224,RR1,2353
E01031667,RTP,2353
E01011990,RVW,2352
E01012571,RXR,2352
E01014673,RVJ,2352
E01029279,RBA,2352
E01001213,R1K,2352
E01001653,RJ2,2352
E01012593,RXR,2352
E01028928,RXW,2352
E01022971,RHU,2352
E01032873,RWE,2352
E01015173,RK9,2352
E01023009,RHM,2352
E01009239,RXK,2352
E01002005,RKE,2352
E01000563,R1K,2352
E01012908,RWA,2351
E01022344,RTE,2351
E01022987,RDZ,2351
E01028439,RTH,2351
E01000645,RJZ,2351
E01018745,RBT,2351
E01012993,RJL,2351
E01009643,RKB,2351
E01025004,RXL,2351
E01021757,RQW,2351
E01028001,RP5,2351
E01017452,RD8,2351
E01026279,RCX,2351
E01016400,RHW,2351
E01021997,RDE,2351
E01021138,RXC,2351
E01023466,RWH,2351
E01026954,RNQ,2351
E01022704,RN5,2350
E01022965,RHU,2350
E01031048,RLT,2350
E01014194,RXW,2350
E01016090,RPA,2350
E01028968,RXW,2350
E01012564,RWW,2350
E01026042,RWD,2350
E01014130,RXW,2350
E01023649,RWH,2350
E01032152,RWP,2350
E01028020,RP5,2350
E01028913,RXW,2350
E01016227,RDU,2350
E01027205,RNS,2350
E01022063,RGT,2350
E01031473,RYR,2349
E01012187,RVW,2349
E01022399,RTE,2349
E01014584,RA7,2349
E01024092,RVV,2349
E01026613,RGP,2349
E01019067,REF,2349
E01009982,RXK,2349
E01017491,RC1,2349
E01001201,RYJ,2349
E01006752,RQ6,2349
E01024428,RWF,2349
E01011931,RXF,2349
E01016385,RHW,2349
E01000911,RAL,2349
E01014928,RVJ,2349
E01019090,RNL,2349
E01007616,RP5,2349
E01031254,RJC,2349
E01021869,RQW,2349
E01000263,RAL,2348
E01006249,RRF,2348
E01031641,RYR,2348
E01016412,RHW,2348
E01008587,RTF,2348
E01019537,RFS,2348
E01014641,RVJ,2348
E01020178,RK9,2348
E01004297,R1H,2348
E01017524,RC1,2348
E01011213,RXF,2348
E01028054,RP5,2348
E01033308,RWH,2348
E01030621,RTP,2348
E01001571,RJ2,2348
E01001294,R1K,2348
E01010897,RWY,2347
E01028465,RTH,2347
E01011295,RR8,2347
E01018139,RGN,2347
E01030762,RTK,2347
E01028797,RTH,2347
E01013276,RJL,2347
E01002612,RQM,2347
E01014979,RVJ,2347
E01033113,RGT,2347
E01020682,RXP,2347
E01011139,RXF,2347
E01029564,RJE,2347
E01014796,RVJ,2347
E01025019,RXL,2347
E01014651,RA7,2346
E01018832,REF,2346
E01033366,RA7,2346
E01025458,RXN,2346
E01017802,RXQ,2346
E01007456,RFF,2346
E01002894,RQM,2346
E01026269,RWD,2346
E01000923,RRV,2346
E01022754,RHU,2346
E01005824,RWJ,2346
E01016218,RDU,2346
E01017638,RXQ,2346
E01031025,RLT,2346
E01000842,RAL,2345
E01016654,RHW,2345
E01027371,RTF,2345
E01005980,RMP,2345
E01006467,RBN,2345
E01032891,RKB,2345
E01025305,RXN,2345
E01016133,RPA,2345
E01011074,RWY,2345
E01026684,RCX,2345
E01020920,RXC,2345
E01014974,RVJ,2345
E01010206,RR1,2345
E01018778,RK9,2345
E01025677,RWE,2344
E01011159,RXF,2344
E01002738,RRV,2344
E01003426,RJ7,2344
E01008507,RTD,2344
E01002054,RAP,2344
E01032299,RWP,2344
E01012764,RWA,2344
E01013093,RWA,2344
E01019825,RFS,2344
E01007135,RBL,2344
E01001572,RJ2,2344
E01004878,RMC,2344
E01029678,RNA,2344
E01025906,RWE,2343
E01022372,RTE,2343
E01024795,RWF,2343
E01013901,RX1,2343
E01009431,RR1,2343
E01022143,RTE,2343
E01013117,RWA,2343
E01030883,RDU,2343
E01007710,RFR,2343
E01032488,RR8,2343
E01026846,RM1,2343
E01011778,RXF,2343
E01007503,RP5,2343
E01028368,RX1,2342
E01023418,RXQ,2342
E01015926,RDD,2342
E01024186,RN7,2342
E01029433,RJF,2342
E01015591,RGN,2342
E01009025,RR1,2342
E01008963,RRK,2342
E01012025,RTR,2342
E01015870,RAJ,2342
E01021946,RAJ,2342
E01012174,RTR,2342
E01027546,RTF,2342
E01000467,RJ2,2342
E01031266,RJC,2342
E01021420,RQ8,2342
E01020428,RD3,2342
E01024600,RPA,2341
E01003039,RJ1,2341
E01025247,RXN,2341
E01005902,RWJ,2341
E01002394,RAS,2341
E01009012,RR1,2341
E01027889,RXF,2341
E01000096,RF4,2341
E01011266,RR8,2341
E01001515,RAL,2341
E01026715,RCX,2341
E01015692,RGN,2341
E01010859,RCF,2341
E01008187,RR7,2341
E01015929,RDD,2341
E01001444,RAL,2340
E01013128,RJL,2340
E01023881,RWG,2340
E01022497,RN5,2340
E01009709,RKB,2340
E01033328,RXH,2340
E01021512,RAJ,2340
E01012481,RWW,2340
E01014799,RA3,2340
E01022319,RTE,2340
E01002019,RKE,2340
E01019739,RMP,2340
E01002789,RKE,2340
E01011090,RWY,2340
E01016410,RHW,2340
E01021616,RQ8,2340
E01030632,RTP,2339
E01004841,RMC,2339
E01015493,RN3,2339
E01032535,RKB,2339
E01019859,RJF,2339
E01029535,RJE,2339
E01013001,RJL,2339
E01024576,RPA,2339
E01015165,RK9,2339
E01003316,RJ2,2339
E01003211,RJ2,2339
E01008511,RTD,2339
E01000592,RAL,2339
E01022462,RTE,2339
E01015112,RK9,2338
E01029165,RA4,2338
E01016181,RDU,2338
E01031480,RYR,2338
E01023010,RHM,2338
E01028047,RP5,2338
E01016780,RD8,2338
E01021160,RWF,2338
E01003699,RF4,2338
E01032966,RNQ,2338
E01016062,RPA,2338
E01022441,RTE,2338
E01006730,REM,2338
E01027756,RTR,2338
E01026178,RWD,2338
E01025745,RWE,2338
E01007601,RP5,2338
E01022148,RTE,2337
E01012776,RWA,2337
E01004375,R1H,2337
E01028503,RTH,2337
E01030859,RTP,2337
E01007114,RBL,2337
E01029503,RR1,2337
E01003999,RJ1,2337
E01021117,RXC,2337
E01020980,RXC,2337
E01016407,RHW,2337
E01025404,RXN,2337
E01032379,RWP,2337
E01033212,RVV,2337
E01024823,RWF,2337
E01032783,R1H,2337
E01001391,RAP,2337
E01032253,RWP,2337
E01002178,R1K,2337
E01024598,RPA,2337
E01003035,RJ1,2337
E01023394,RWG,2337
E01019587,RFS,2337
E01015642,RGN,2336
E01008599,RE9,2336
E01008583,RTD,2336
E01005499,RW6,2336
E01013227,RJL,2336
E01007687,RFR,2336
E01011863,RXF,2336
E01007084,REM,2336
E01001130,RJ6,2336
E01025960,RWE,2336
E01011042,RWY,2336
E01021352,RQ8,2336
E01016082,RPA,2336
E01024271,RN7,2336
E01002604,RQM,2336
E01017988,RGT,2336
E01024314,RN7,2336
E01015355,RDZ,2335
E01004442,R1H,2335
E01019519,RK5,2335
E01011662,RR8,2335
E01025656,RWE,2335
E01001190,RJ6,2335
E01019338,RNL,2335
E01013938,RX1,2335
E01010601,RAE,2335
E01030978,RTK,2335
E01005571,RW6,2335
E01001098,RJ6,2335
E01024935,RXN,2335
E01000185,RAL,2334
E01007624,RP5,2334
E01030820,RTP,2334
E01024611,RPA,2334
E01031189,RJC,2334
E01025066,RXR,2334
E01014191,RXW,2334
E01011419,RR8,2334
E01002700,RRV,2333
E01004663,RYJ,2333
E01026160,RWD,2333
E01029805,RJE,2333
E01006337,RRF,2333
E01013948,RX1,2333
E01033168,RTG,2333
E01006578,RQ6,2333
E01029765,RJE,2333
E01010686,RAE,2333
E01031008,RLT,2333
E01015906,RAJ,2333
E01028754,RTH,2332
E01005226,RW6,2332
E01009417,RR1,2332
E01010623,RAE,2332
E01012442,RBN,2332
E01023956,RWH,2332
E01006610,REM,2332
E01008521,RTF,2332
E01022427,RTE,2332
E01024846,RWF,2332
E01015783,RC9,2332
E01024755,RWF,2332
E01013641,RWE,2332
E01002002,RKE,2332
E01030485,RA2,2332
E01024828,RWF,2332
E01020317,RK9,2332
E01007212,RBL,2332
E01028200,RK5,2332
E01020515,RBD,2332
E01021913,RQ8,2332
E01028583,RTH,2332
E01017214,RHM,2331
E01027721,RCD,2331
E01024758,RWF,2331
E01010157,RR1,2331
E01007603,RP5,2331
E01009251,RRK,2331
E01032680,RA7,2331
E01011703,RCD,2331
E01011564,RR8,2331
E01013042,RWA,2331
E01025405,RXN,2331
E01022701,RHM,2331
E01005695,RM3,2331
E01017014,RHU,2331
E01013873,RX1,2331
E01008525,RTF,2331
E01008609,RE9,2331
E01021125,RXC,2331
E01022750,RHU,2331
E01019114,RNL,2331
E01003736,RF4,2330
E01021445,RDD,2330
E01005528,RW6,2330
E01002672,RQM,2330
E01010792,RAE,2330
E01000427,RJZ,2330
E01023411,RWG,2330
E01006642,RQ6,2330
E01032034,RNZ,2330
E01030672,RTK,2330
E01017435,RC1,2330
E01026138,RWD,2330
E01022460,RTE,2330
E01023158,RHM,2330
E01017775,RXQ,2330
E01019200,RNL,2330
E01015960,RDD,2329
E01007496,RP5,2329
E01017678,RXQ,2329
E01001756,RQX,2329
E01030937,RA2,2329
E01024718,RWF,2329
E01007375,RFF,2329
E01018767,RK9,2329
E01019327,RNL,2329
E01013269,RJL,2328
E01012980,RWA,2328
E01010801,RAE,2328
E01007628,RP5,2328
E01029043,RD1,2328
E01021346,RDD,2328
E01016167,RPA,2328
E01020847,RXP,2328
E01011794,RXF,2328
E01021206,RXC,2328
E01030389,RVR,2328
E01032670,RA3,2328
E01020706,RXP,2328
E01021010,RXC,2328
E01017133,RHU,2328
E01003142,RJ7,2328
E01015699,RC9,2327
E01006663,REM,2327
E01021047,RXH,2327
E01011642,RR8,2327
E01020590,RLN,2327
E01015598,RGN,2327
E01023492,RQW,2327
E01025053,RXR,2327
E01030826,RTP,2327
E01017057,RHU,2327
E01002426,RAS,2327
E01003337,RJ2,2327
E01029020,RD1,2327
E01027623,RTR,2327
E01030501,RA2,2326
E01015894,RAJ,2326
E01026163,RWD,2326
E01018929,REF,2326
E01029213,RA4,2326
E01014193,RXW,2326
E01005310,R0A,2326
E01021841,RQW,2326
E01005673,RM3,2326
E01016232,RDU,2326
E01012995,RJL,2326
E01028362,RX1,2326
E01031688,RTP,2326
E01031764,RXH,2325
E01002714,RRV,2325
E01020271,RA9,2325
E01002564,RQM,2325
E01031465,RYR,2325
E01003273,RJ2,2325
E01011598,RR8,2325
E01010392,RR1,2325
E01022286,RTE,2325
E01021383,RQ8,2325
E01005734,RM3,2325
E01014142,RXW,2325
E01016178,RPA,2325
E01024997,RXL,2325
E01024284,RN7,2325
E01024881,RXR,2325
E01029773,RJE,2325
E01031302,RJC,2324
E01027615,RTR,2324
E01025147,RTX,2324
E01028464,RTH,2324
E01000698,RJZ,2324
E01015795,RC9,2324
E01012097,RTR,2324
E01011847,RXF,2324
E01012643,RXR,2324
E01000862,RRV,2324
E01005135,RW6,2324
E01021494,RAJ,2324
E01030054,RGR,2324
E01006605,RQ6,2324
E01022782,RHU,2324
E01024963,RXN,2324
E01013187,RJL,2324
E01010350,RBK,2324
E01021530,RAJ,2324
E01023622,RWH,2324
E01012590,RXR,2324
E01027484,RTF,2323
E01033345,RA7,2323
E01010822,RAE,2323
E01019557,RFS,2323
E01027553,RTF,2323
E01001119,RJ6,2323
E01001358,RYJ,2323
E01020947,RXC,2323
E01025822,RWE,2323
E01002457,RAS,2323
E01026583,RGP,2323
E01004825,RMC,2323
E01006038,RMP,2323
E01004851,RMC,2322
E01021175,RXC,2322
E01012802,RWA,2322
E01011572,RR8,2322
E01030968,RTK,2322
E01033415,RHW,2322
E01017799,RXQ,2322
E01005878,RWJ,2322
E01007638,RP5,2322
E01033712,RQX,2322
E01025335,RXR,2322
E01010821,RAE,2322
E01019507,RK5,2321
E01009687,RKB,2321
E01016272,RHW,2321
E01015927,RDD,2321
E01010212,RR1,2321
E01005156,R0A,2321
E01015452,RD3,2321
E01019847,RTG,2321
E01000160,RAL,2321
E01010949,RWY,2321
E01010718,RCF,2321
E01017915,RXQ,2321
E01010603,RAE,2321
E01017624,RC9,2321
E01031079,RLT,2321
E01032316,RWP,2320
E01001938,RQM,2320
E01022964,RHU,2320
E01013333,RJL,2320
E01018733,RBT,2320
E01019530,RFS,2320
E01031350,RYR,2320
E01026599,RGP,2320
E01003156,RJ7,2320
E01025688,RWE,2320
E01030355,RTK,2320
E01003309,RJ2,2320
E01005917,RWJ,2320
E01011299,RR8,2320
E01024369,RWF,2319
E01014973,RVJ,2319
E01000746,RJZ,2319
E01006698,REM,2319
E01001812,RQX,2319
E01003473,RJ7,2319
E01011173,RWY,2319
E01009795,RNA,2319
E01025371,RXR,2319
E01001657,RJ2,2318
E01019558,RFS,2318
E01020877,RXP,2318
E01020799,RXP,2318
E01032468,RWP,2318
E01001550,RAL,2318
E01010116,RR1,2318
E01021523,RAJ,2318
E01016606,RDU,2318
E01021814,RQW,2318
E01025840,RWE,2318
E01004546,RJ7,2318
E01017040,RHU,2318
E01007069,REM,2318
E01026675,RCX,2318
E01004540,RQM,2318
E01011483,RR8,2318
E01015245,RA9,2317
E01003671,R1H,2317
E01019772,RFS,2317
E01014864,RVJ,2317
E01002575,RYJ,2317
E01017680,RXQ,2317
E01007396,RFF,2317
E01005744,RWJ,2317
E01010282,RBK,2317
E01002666,RQM,2317
E01027504,RTD,2317
E01000784,RJZ,2317
E01032153,RWP,2317
E01030851,RTP,2317
E01011944,RXF,2317
E01005013,RW6,2317
E01014173,RXW,2316
E01031562,RTP,2316
E01026734,RM1,2316
E01025938,RWE,2316
E01028816,RTH,2316
E01000882,RAL,2316
E01017880,RXQ,2316
E01028011,RP5,2316
E01000093,RF4,2316
E01005344,RW6,2316
E01031797,RYR,2316
E01024270,RN7,2316
E01003681,RF4,2316
E01017076,RHU,2316
E01016163,RPA,2316
