LSOA11,EVENT_COUNT
E01010670,2315
E01010671,2466
E01010672,1792
E01010673,2803
E01010674,3153
E01010675,3259
E01010676,3261
E01010677,3530
E01010678,2044
E01010679,3019
E01010680,2994
E01010681,2106
E01010682,2691
E01010683,2289
E01010684,2210
E01010685,2722
E01010686,2776
E01010687,2363
E01010688,2362
E01010689,2109
E01010690,2902
E01010691,2461
E01010692,3225
E01010693,2522
E01010694,2410
E01010695,3153
E01010696,2493
E01010697,2820
E01010698,2993
E01010699,3898
E01010700,2510
E01010701,2208
E01010702,3622
E01010703,2753
E01010704,2466
E01010705,2977
E01010706,2393
E01010707,3005
E01010708,2452
E01010709,4115
E01010710,3913
E01010711,2567
E01010712,2163
E01010713,3036
E01010714,2724
E01010715,2054
E01010716,3693
E01010717,2882
E01010718,2947
E01010719,2702
E01010720,3120
E01010721,3207
E01010722,2529
E01010723,2671
E01010724,2886
E01010725,2824
E01010726,2862
E01010727,3560
E01010728,3008
E01010729,2674
E01010730,2528
E01010731,2358
E01010732,2304
E01010733,2794
E01010734,2190
E01010735,2551
E01010736,3104
E01010737,2585
E01010738,2346
E01010739,2898
E01010740,2678
E01010741,2089
E01010742,2990
E01010743,2702
E01010744,2668
E01010745,2218
E01010746,4076
E01010747,3006
E01010748,2782
E01010749,2178
E01010750,3149
E01010751,2762
E01010752,3401
E01010753,2377
E01010754,2476
E01010755,3100
E01010756,2460
E01010758,1995
E01010759,2568
E01010760,2608
E01010761,3117
E01010762,2441
E01010763,2835
E01010764,2661
E01010765,3999
E01010766,1765
E01010767,2685
E01010768,2269
E01010769,2464
E01010770,2201
E01010771,2007
E01010772,2334
E01010773,2774
E01010774,2658
E01010775,2817
E01010776,2242
E01010777,2474
E01010778,2800
E01010779,3006
E01010781,2002
E01010782,3116
E01010783,2498
E01010784,2090
E01010785,2111
E01010786,2825
E01010787,2290
E01010788,1898
E01010789,2389
E01010790,1968
E01010791,2771
E01010792,2590
E01010793,2556
E01010794,3711
E01010795,2961
E01010796,3315
E01010797,1959
E01010798,2516
E01010799,2832
E01010800,2755
E01010801,2562
E01010802,2640
E01010803,3067
E01010804,3666
E01010805,2790
E01010806,2874
E01010807,3390
E01010808,2872
E01010809,3705
E01010810,3229
E01010811,3333
E01010812,2790
E01010813,3065
E01010814,2922
E01010815,4114
E01010816,3016
E01010817,4063
E01010818,3025
E01010819,2968
E01010820,2742
E01010821,2677
E01010822,2648
E01010824,2745
E01010825,1956
E01010826,2043
E01010827,2125
E01010828,3056
E01010829,2712
E01010830,2641
E01010831,2868
E01010832,3344
E01010833,2606
E01010834,3288
E01010835,4582
E01010836,2189
E01010837,3145
E01010838,2641
E01010839,2308
E01010840,2922
E01010841,2930
E01010842,3027
E01010843,3091
E01010845,4068
E01010846,3674
E01010847,2765
E01010848,2818
E01010849,2499
E01010850,2357
E01010851,2591
E01010852,2996
E01010853,2284
E01010854,3623
E01010855,3408
E01010856,2984
E01010857,2897
E01010858,2481
E01010859,3112
E01010860,2551
E01010861,3221
E01010862,2523
E01010863,2414
E01010864,2093
E01010865,2841
E01010866,2518
E01010867,2829
E01010868,2900
E01010869,3220
E01010870,2822
E01010871,2796
E01010872,3288
E01010873,2275
E01010874,2661
E01010875,3607
E01010876,2793
E01010877,3018
E01010878,2989
E01010879,3092
E01010880,3027
E01010881,2564
E01010882,2444
E01010883,2431
E01010884,3415
E01010885,2457
E01010886,2160
E01010887,2530
E01010888,2473
E01010889,3906
E01010890,3133
E01010891,3118
E01010892,2806
E01010893,2820
E01010894,3120
E01010895,2585
E01010896,2545
E01010897,2750
E01010898,3212
E01010899,2607
E01010900,2727
E01010901,3325
E01010902,2995
E01010903,3277
E01010904,2567
E01010905,2919
E01010906,2524
E01010907,2642
E01010908,3474
E01010909,3099
E01010910,2742
E01010911,3451
E01010912,3740
E01010913,2980
E01010914,3310
E01010915,2323
E01010916,3464
E01010917,3447
E01010918,2633
E01010919,3222
E01010920,2803
E01010921,3013
E01010922,2940
E01010923,2653
E01010924,2022
E01010925,2742
E01010926,2095
E01010927,3932
E01010928,2704
E01010929,4227
E01010930,3199
E01010931,2976
E01010932,3112
E01010933,3115
E01010934,3641
E01010935,3335
E01010936,3379
E01010937,2811
E01010938,3043
E01010939,3143
E01010940,3417
E01010941,2974
E01010942,3734
E01010943,2955
E01010944,3145
E01010945,2830
E01010946,2516
E01010947,2587
E01010948,3055
E01010949,2713
E01010950,2708
E01010951,2530
E01010952,3012
E01010953,2509
E01010954,3436
E01010955,2358
E01010956,2643
E01010957,2495
E01010958,3550
E01010959,3799
E01010960,3712
E01010961,2389
E01010964,4159
E01010965,3449
E01010966,3097
E01010967,3012
E01010968,3153
E01010969,3361
E01010970,3876
E01010971,3730
E01010972,3825
E01010973,3591
E01010974,3147
E01010975,3330
E01010976,3483
E01010977,2880
E01010978,2194
E01010979,2879
E01010980,2723
E01010981,2754
E01010982,2534
E01010983,3179
E01010984,2305
E01010985,2814
E01010986,3071
E01010987,3733
E01010988,3022
E01010989,3201
E01010990,3136
E01010991,2769
E01010992,3153
E01010993,3410
E01010994,4954
E01010995,2784
E01010996,2449
E01010997,2900
E01010998,3448
E01010999,2605
E01011000,3475
E01011001,2818
E01011002,3150
E01011003,2376
E01011004,2827
E01011005,2974
E01011006,2816
E01011007,2276
E01011008,2067
E01011009,2392
E01011010,2829
E01011011,2904
E01011012,2587
E01011013,3613
E01011014,2730
E01011015,3219
E01011016,2396
E01011017,2572
E01011018,2603
E01011019,2898
E01011020,1884
E01011021,3236
E01011022,2892
E01011023,3008
E01011024,3356
E01011025,3431
E01011026,2969
E01011027,2221
E01011028,2760
E01011029,3004
E01011030,2875
E01011031,3823
E01011032,3535
E01011033,3797
E01011034,2968
E01011035,3368
E01011036,3248
E01011037,4327
E01011038,3068
E01011039,3727
E01011040,2954
E01011041,2833
E01011042,2672
E01011043,4471
E01011044,2729
E01011045,4029
E01011046,2436
E01011047,3010
E01011048,4064
E01011049,3037
E01011050,3062
E01011051,2900
E01011052,3108
E01011053,2680
E01011054,3413
E01011055,2101
E01011056,3186
E01011057,2530
E01011058,2389
E01011059,3412
E01011060,3578
E01011061,3327
E01011062,2661
E01011063,4317
E01011064,3035
E01011065,2420
E01011066,2828
E01011067,2864
E01011068,2888
E01011069,2628
E01011070,2405
E01011071,3035
E01011072,2670
E01011073,2170
E01011074,2874
E01011075,2428
E01011076,2115
E01011077,2516
E01011078,2903
E01011079,4111
E01011080,3583
E01011081,3299
E01011082,2827
E01011083,3175
E01011084,2845
E01011085,3097
E01011086,3357
E01011087,3294
E01011088,2440
E01011089,2279
E01011090,2624
E01011091,2256
E01011092,2538
E01011093,2589
E01011094,2929
E01011095,2596
E01011096,2769
E01011097,2729
E01011098,2165
E01011099,2796
E01011100,2922
E01011101,2950
E01011102,2235
E01011103,2484
E01011104,3101
E01011105,3386
E01011106,2817
E01011107,3064
E01011108,2299
E01011109,2637
E01011110,2154
E01011111,3560
E01011112,2801
E01011113,3138
E01011114,3192
E01011115,3123
E01011116,3179
E01011117,2955
E01011118,2311
E01011119,3191
E01011120,2163
E01011121,3523
E01011122,2846
E01011123,3896
E01011124,4077
E01011125,3586
E01011126,3972
E01011127,3249
E01011128,3466
E01011129,2850
E01011130,5045
E01011132,2981
E01011133,2667
E01011134,3635
E01011136,3197
E01011137,3083
E01011138,3380
E01011139,2827
E01011140,3483
E01011141,3082
E01011142,2740
E01011143,2901
E01011144,3198
E01011145,2999
E01011146,2578
E01011147,2702
E01011148,3847
E01011149,3007
E01011150,3002
E01011151,2396
E01011152,2931
E01011153,3058
E01011154,2682
E01011155,3316
E01011156,3514
E01011157,3199
E01011158,3572
E01011159,3289
E01011160,2259
E01011161,2558
E01011162,2698
E01011163,3318
E01011164,3397
E01011165,3631
E01011166,3488
E01011167,4621
E01011168,2519
E01011169,2446
E01011170,2870
E01011171,2365
E01011172,2478
E01011173,2574
E01011174,2944
E01011175,2058
E01011176,2039
E01011177,2706
E01011178,3035
E01011179,2460
E01011180,2537
E01011181,2391
E01011182,2296
E01011183,2520
E01011184,2325
E01011185,2640
E01011186,3341
E01011187,2299
E01011188,2506
E01011189,2752
E01011190,2846
E01011191,2853
E01011192,3154
E01011193,3355
E01011194,2442
E01011195,2036
E01011196,2740
E01011197,2592
E01011198,2236
E01011199,2468
E01011200,3431
E01011201,3682
E01011202,3483
E01011203,3126
E01011204,2798
E01011205,2844
E01011206,3772
E01011207,2498
E01011208,3026
E01011209,3865
E01011210,3045
E01011211,3382
E01011212,4451
E01011213,3077
E01011214,3224
E01011215,3617
E01011216,3578
E01011217,3910
E01011218,3573
E01011219,3471
E01011220,3460
E01011221,3562
E01011222,2760
E01011223,3270
E01011224,3586
E01011225,2354
E01011226,2763
E01011227,3421
E01011228,2639
E01011229,3166
E01011230,2573
E01011231,2594
E01011232,3389
E01011233,2717
E01011234,2853
E01011235,3647
E01011236,2864
E01011237,2989
E01011238,3058
E01011239,2890
E01011240,3400
E01011241,2890
E01011242,3577
E01011243,2948
E01011244,3612
E01011245,2768
E01011246,2984
E01011247,2817
E01011248,3451
E01011249,3668
E01011250,3470
E01011251,3434
E01011252,2436
E01011253,2406
E01011254,3266
E01011255,2730
E01011256,2847
E01011257,3630
E01011258,3322
E01011259,3757
E01011260,2672
E01011261,2176
E01011262,2798
E01011263,3274
E01011264,3014
E01011265,3477
E01011266,3129
E01011267,3397
E01011268,2320
E01011269,3485
E01011270,2543
E01011271,3329
E01011272,2224
E01011273,2539
E01011274,2822
E01011275,2439
E01011276,3028
E01011277,2180
E01011278,2601
E01011279,2307
E01011280,2798
E01011281,3751
E01011282,2581
E01011283,2381
E01011284,2428
E01011286,2187
E01011287,2761
E01011292,3099
E01011293,3071
E01011294,3699
E01011295,2467
E01011296,3921
E01011297,2670
E01011298,3417
E01011299,4339
E01011300,2951
E01011301,2307
E01011302,2772
E01011303,1873
E01011304,3077
E01011305,2397
E01011306,2400
E01011307,3029
E01011308,3157
E01011309,2861
E01011310,3499
E01011311,2383
E01011312,2865
E01011313,2608
E01011314,2459
E01011315,2756
E01011316,2323
E01011317,3694
E01011318,2760
E01011319,2899
E01011320,3278
E01011321,2613
E01011322,2936
E01011323,3177
E01011324,2465
E01011325,2978
E01011326,2964
E01011327,2594
E01011328,2857
E01011329,2994
E01011330,2047
E01011331,2418
E01011332,2925
E01011333,2741
E01011334,2194
E01011335,2965
E01011336,3917
E01011337,2581
E01011338,4035
E01011339,3834
E01011340,3474
E01011341,3012
E01011342,2589
E01011343,3991
E01011344,3373
E01011345,3044
E01011346,4541
E01011347,3387
E01011348,3331
E01011349,4676
E01011350,2806
E01011351,2984
E01011352,3148
E01011353,3045
E01011354,2903
E01011355,3053
E01011356,3788
E01011357,3773
E01011358,3447
E01011359,2990
E01011360,3998
E01011361,5597
E01011362,3566
E01011363,3641
E01011364,3415
E01011366,3085
E01011368,2806
E01011369,3051
E01011370,2975
E01011371,3527
E01011372,2630
E01011373,2599
E01011374,1947
E01011375,3310
E01011376,2798
E01011377,2895
E01011378,3108
E01011379,3173
E01011380,2924
E01011381,2443
E01011382,2683
E01011383,3071
E01011384,2636
E01011385,2639
E01011386,2786
E01011388,2664
E01011390,3030
E01011391,3843
E01011392,3632
E01011393,3628
E01011394,2700
E01011395,2238
E01011396,3694
E01011397,2676
E01011398,1815
E01011399,2815
E01011400,3102
E01011401,2880
E01011402,5288
E01011403,3963
E01011404,2339
E01011405,3590
E01011406,2906
E01011407,3410
E01011408,3978
E01011409,2843
E01011410,3301
E01011411,2738
E01011412,3589
E01011413,2706
E01011414,2691
E01011415,3101
E01011416,2724
E01011417,3513
E01011418,2721
E01011419,2424
E01011420,3598
E01011421,2893
E01011422,2507
E01011423,3390
E01011424,2976
E01011425,2713
E01011426,3189
E01011427,3680
E01011428,3556
E01011429,4442
E01011430,2678
E01011431,4404
E01011432,3566
E01011433,3245
E01011434,3051
E01011435,1649
E01011440,1812
E01011441,1974
E01011442,1570
E01011443,1517
E01011444,1727
E01011445,1044
E01011446,1447
E01011447,1287
E01011448,1612
E01011449,1480
E01011450,3027
E01011451,2213
E01011452,2610
E01011453,2851
E01011454,2192
E01011455,2004
E01011456,2856
E01011457,2516
E01011458,2928
E01011459,3073
E01011460,2350
E01011461,2703
E01011462,2977
E01011463,3271
E01011464,2648
E01011465,2979
E01011466,3384
E01011467,3252
E01011468,4108
E01011469,2753
E01011470,2718
E01011471,2761
E01011472,3466
E01011473,2694
E01011474,3039
E01011475,2846
E01011476,2073
E01011477,3228
E01011478,2580
E01011479,1406
E01011480,3021
E01011481,1909
E01011482,1982
E01011483,2420
E01011484,2692
E01011485,2912
E01011488,2438
E01011489,3107
E01011490,5136
E01011491,2781
E01011492,3327
E01011493,2930
E01011494,2447
E01011496,2321
E01011497,3244
E01011499,4570
E01011500,3842
E01011502,3206
E01011504,2992
E01011505,3492
E01011506,2770
E01011507,2641
E01011508,2410
E01011509,3009
E01011510,4684
E01011511,2569
E01011512,2874
E01011513,3723
E01011514,2835
E01011515,2141
E01011516,2811
E01011517,2561
E01011518,3466
E01011519,2402
E01011520,2682
E01011521,3870
E01011522,2593
E01011523,3543
E01011524,2281
E01011525,2764
E01011526,1915
E01011527,3380
E01011528,2109
E01011529,2246
E01011530,2614
E01011531,3642
E01011532,3160
E01011533,2125
E01011534,2879
E01011535,2903
E01011536,3150
E01011537,4923
E01011538,4035
E01011540,3122
E01011541,4325
E01011545,2639
E01011546,3262
E01011547,3639
E01011548,2935
E01011549,2317
E01011550,2500
E01011551,2729
E01011552,3308
E01011553,2622
E01011554,2508
E01011555,2598
E01011556,3028
E01011557,3051
E01011558,2944
E01011559,3068
E01011560,4053
E01011561,1999
E01011562,2871
E01011563,2890
E01011564,2693
E01011565,2806
E01011566,2403
E01011567,2554
E01011568,3943
E01011569,3544
E01011570,3800
E01011571,2890
E01011572,3128
E01011573,2705
E01011574,3100
E01011576,2422
E01011578,2680
E01011579,2296
E01011580,2631
E01011581,2749
E01011582,3081
E01011583,2597
E01011584,2741
E01011585,2324
E01011586,3337
E01011587,2398
E01011588,2870
E01011589,2315
E01011590,2741
E01011591,2514
E01011592,2631
E01011593,2719
E01011594,2843
E01011595,3361
E01011596,2915
E01011597,2930
E01011598,2573
E01011599,3064
E01011600,2716
E01011601,2655
E01011602,3433
E01011603,2550
E01011604,2264
E01011605,2584
E01011606,2939
E01011607,2506
E01011608,2412
E01011609,2781
E01011610,2627
E01011611,2961
E01011612,3270
E01011613,2598
E01011614,3150
E01011615,3292
E01011616,3693
E01011617,3443
E01011618,2963
E01011620,2570
E01011621,2963
E01011622,3179
E01011623,3081
E01011624,3820
E01011625,3038
E01011626,3738
E01011627,2747
E01011628,2849
E01011629,2775
E01011630,3537
E01011632,3005
E01011633,3063
E01011634,3227
E01011635,3980
E01011636,4043
E01011637,3127
E01011638,2929
E01011639,3805
E01011641,2208
E01011642,2426
E01011643,3162
E01011644,2441
E01011645,2409
E01011646,2870
E01011647,3129
E01011648,3444
E01011649,2962
E01011650,2263
E01011651,2583
E01011652,2701
E01011653,2262
E01011654,2309
E01011655,2622
E01011656,2627
E01011657,3040
E01011658,3363
E01011659,3344
E01011660,2748
E01011661,4835
E01011662,2398
E01011663,2696
E01011664,2333
E01011665,3339
E01011666,2891
E01011667,2740
E01011668,1802
E01011669,1681
E01011670,4221
E01011671,2917
E01011673,3230
E01011677,3929
E01011678,3224
E01011681,2402
E01011684,2804
E01011685,2810
E01011686,3417
E01011687,2596
E01011688,2325
E01011689,3092
E01011690,2275
E01011691,2912
E01011692,2098
E01011693,2410
E01011694,2467
E01011695,3664
E01011696,3381
E01011697,5008
E01011698,3270
E01011699,3011
E01011700,3198
E01011701,2402
E01011702,2312
E01011703,3435
E01011704,5281
E01011705,3241
E01011706,2765
E01011707,3840
E01011708,3019
E01011709,3882
E01011710,2848
E01011711,3685
E01011712,2883
E01011713,3426
E01011714,3799
E01011715,2333
E01011716,3165
E01011717,3472
E01011718,3959
E01011719,3433
E01011720,3868
E01011721,3204
E01011722,3622
E01011723,3997
E01011724,3834
E01011725,2636
E01011726,2825
E01011727,2582
E01011728,2673
E01011729,3796
E01011730,2780
E01011731,2594
E01011732,3341
E01011733,3245
E01011734,4089
E01011735,3330
E01011736,2793
E01011737,3200
E01011738,2493
E01011739,3369
E01011740,3141
E01011741,3354
E01011742,3945
E01011743,2918
E01011744,3286
E01011745,3807
E01011746,4279
E01011747,3540
E01011748,3115
E01011749,4320
E01011750,3124
E01011751,2465
E01011752,3797
E01011753,3281
E01011754,3580
E01011755,3468
E01011756,4252
E01011757,3929
E01011758,3234
E01011759,4244
E01011760,4202
E01011761,4351
E01011762,3311
E01011763,3569
E01011764,4148
E01011765,3385
E01011766,3201
E01011767,3706
E01011768,2814
E01011769,3957
E01011770,3327
E01011771,3459
E01011772,2848
E01011773,3108
E01011774,2930
E01011775,5723
E01011776,3645
E01011777,3546
E01011778,2729
E01011779,2938
E01011780,4409
E01011781,3983
E01011782,3206
E01011783,3017
E01011784,4165
E01011785,3361
E01011786,3110
E01011787,3893
E01011788,3431
E01011789,3041
E01011790,3445
E01011791,3261
E01011792,2892
E01011793,3628
E01011794,2631
E01011795,2848
E01011796,2622
E01011797,3231
E01011798,2888
E01011799,3322
E01011800,3020
E01011801,2715
E01011802,3263
E01011803,3282
E01011804,3725
E01011805,3613
E01011806,3376
E01011807,2990
E01011808,4267
E01011809,3422
E01011810,2951
E01011811,3522
E01011812,4268
E01011813,3952
E01011814,3447
E01011815,3316
E01011816,3175
E01011817,3092
E01011818,2989
E01011819,2896
E01011820,2873
E01011821,3033
E01011822,2684
E01011823,3489
E01011824,2947
E01011825,3057
E01011826,2276
E01011827,2533
E01011828,2474
E01011829,2523
E01011830,3103
E01011831,3992
E01011832,3072
E01011833,3236
E01011834,3740
E01011835,4260
E01011836,2851
E01011837,2962
E01011838,4681
E01011839,4061
E01011840,3622
E01011841,3659
E01011842,3544
E01011843,3263
E01011844,3232
E01011845,3435
E01011846,3241
E01011847,2716
E01011848,2964
E01011849,3613
E01011850,3385
E01011851,3340
E01011852,3257
E01011853,3187
E01011854,2322
E01011855,2442
E01011856,2594
E01011857,2980
E01011858,2840
E01011859,2947
E01011860,2788
E01011861,3104
E01011862,3934
E01011863,3025
E01011864,3540
E01011865,3953
E01011866,3591
E01011867,3692
E01011868,3545
E01011869,2391
E01011870,2763
E01011871,2827
E01011872,3036
E01011873,3410
E01011874,3161
E01011875,2925
E01011876,2944
E01011877,3325
E01011878,3048
E01011879,2872
E01011880,2746
E01011881,3376
E01011882,3149
E01011883,3272
E01011884,4462
E01011885,3219
E01011886,4197
E01011887,3360
E01011888,3055
E01011889,2611
E01011890,2330
E01011891,4057
E01011892,3876
E01011893,3281
E01011894,2552
E01011895,2589
E01011896,3480
E01011897,3563
E01011898,2493
E01011899,2705
E01011900,3686
E01011901,3089
E01011902,3074
E01011903,3247
E01011904,2800
E01011905,3474
E01011906,3484
E01011907,4152
E01011908,4964
E01011909,3207
E01011910,4541
E01011911,3217
E01011912,3843
E01011913,3490
E01011914,3311
E01011915,2947
E01011916,5613
E01011917,3573
E01011918,4226
E01011919,3491
E01011920,4726
E01011921,2913
E01011922,3337
E01011923,3402
E01011924,2883
E01011925,3239
E01011926,2885
E01011927,3033
E01011928,3591
E01011929,3968
E01011930,3115
E01011931,2854
E01011932,2808
E01011933,3370
E01011934,3256
E01011935,3082
E01011936,2981
E01011937,2745
E01011938,3378
E01011939,3090
E01011940,3077
E01011941,3387
E01011942,2895
E01011943,3972
E01011944,2686
E01011945,3374
E01011946,3051
E01011947,3877
E01011948,3424
E01011949,3862
E01011950,2668
E01011951,2620
E01011952,4082
E01011953,4179
E01011954,4267
E01011955,3485
E01011957,2822
E01011959,4454
E01011960,3068
E01011961,3129
E01011962,3234
E01011963,3200
E01011964,2663
E01011965,3188
E01011966,2933
E01011967,2283
